"AQS_ID","groupid","year","MPCAID","groupid2","City","RegionName","Pollutant","CAS","parameter","count_detect","pct_detect","Second_Highest","km_mean","km_sd","km_UCL","lat","long","SiteId","Boot_Means","Boot_UCL","Site_Name","County","Annual_Max"
"27-003-1002","6010.12102.1",2013,6010,"6010.12102.1.2013","Blaine","Metro","Antimony","7440-36-0",12102,8,"13%",0.0038969,0.002283,0.000383,0.002382,45.1407,-93.222,"Blaine(6010)",0.002346,0.002623,"Ncore","Anoka",0.0194845
"27-003-1002","6010.12103.1",2013,6010,"6010.12103.1.2013","Blaine","Metro","Arsenic","7440-38-2",12103,11,"18%",0.0040462,0.001838,0.0006218,0.001999,45.1407,-93.222,"Blaine(6010)",0.001893,0.002176,"Ncore","Anoka",0.020231
"27-003-1002","6010.12107.1",2012,6010,"6010.12107.1.2012","Blaine","Metro","Barium","7440-39-3",12107,34,"58%",0.052753,0.02415,0.01592,0.0283,45.1407,-93.222,"Blaine(6010)",0.02456,0.02855,"Ncore","Anoka",0.263765
"27-003-1002","6010.12107.1",2013,6010,"6010.12107.1.2013","Blaine","Metro","Barium","7440-39-3",12107,23,"38%",0.017665,0.01033,0.002936,0.01109,45.1407,-93.222,"Blaine(6010)",0.01043,0.01117,"Ncore","Anoka",0.088325
"27-003-1002","6010.12112.1",2012,6010,"6010.12112.1.2012","Blaine","Metro","Chromium","7440-47-3",12112,15,"25%",0.012559,0.003366,0.003546,0.00429,45.1407,-93.222,"Blaine(6010)",0.003455,0.004321,"Ncore","Anoka",0.062795
"27-003-1002","6010.12112.1",2013,6010,"6010.12112.1.2013","Blaine","Metro","Chromium","7440-47-3",12112,44,"73%",0.0091374,0.001992,0.001842,0.002468,45.1407,-93.222,"Blaine(6010)",0.001996,0.002413,"Ncore","Anoka",0.045687
"27-003-1002","6010.12126.1",2012,6010,"6010.12126.1.2012","Blaine","Metro","Iron","7439-89-6",12126,59,"100%",0.82525,0.3794,0.2384,0.4415,45.1407,-93.222,"Blaine(6010)",0.379,0.4308,"Ncore","Anoka",4.12625
"27-003-1002","6010.12126.1",2013,6010,"6010.12126.1.2013","Blaine","Metro","Iron","7439-89-6",12126,60,"100%",0.82063,0.3209,0.2222,0.3783,45.1407,-93.222,"Blaine(6010)",0.3212,0.368,"Ncore","Anoka",4.10315
"27-003-1002","6010.12132.1",2012,6010,"6010.12132.1.2012","Blaine","Metro","Manganese","7439-96-5",12132,58,"98%",0.046456,0.01421,0.01187,0.01731,45.1407,-93.222,"Blaine(6010)",0.01424,0.0169,"Ncore","Anoka",0.23228
"27-003-1002","6010.12132.1",2013,6010,"6010.12132.1.2013","Blaine","Metro","Manganese","7439-96-5",12132,60,"100%",0.038038,0.01225,0.01038,0.01493,45.1407,-93.222,"Blaine(6010)",0.01224,0.0145,"Ncore","Anoka",0.19019
"27-003-1002","6010.12136.1",2013,6010,"6010.12136.1.2013","Blaine","Metro","Nickel","7440-02-0",12136,25,"42%",0.0019093,0.001042,0.0003144,0.001124,45.1407,-93.222,"Blaine(6010)",0.001053,0.001127,"Ncore","Anoka",0.0095465
"27-003-1002","6010.12167.1",2012,6010,"6010.12167.1.2012","Blaine","Metro","Zinc","7440-66-6",12167,30,"52%",0.057297,0.03008,0.01041,0.03282,45.1407,-93.222,"Blaine(6010)",0.03037,0.03274,"Ncore","Anoka",0.286485
"27-003-1002","6010.12167.1",2013,6010,"6010.12167.1.2013","Blaine","Metro","Zinc","7440-66-6",12167,26,"43%",0.028664,0.0123,0.007198,0.01416,45.1407,-93.222,"Blaine(6010)",0.01235,0.01392,"Ncore","Anoka",0.14332
"27-003-1002","6010.43205.1",2012,6010,"6010.43205.1.2012","Blaine","Metro","Propylene","115-07-1",43205,45,"92%",2.8053,0.8904,0.7222,1.098,45.1407,-93.222,"Blaine(6010)",0.891,1.062,"Ncore","Anoka",14.0265
"27-003-1002","6010.43205.1",2013,6010,"6010.43205.1.2013","Blaine","Metro","Propylene","115-07-1",43205,52,"100%",2.9809,1.283,0.8078,1.508,45.1407,-93.222,"Blaine(6010)",1.286,1.47,"Ncore","Anoka",14.9045
"27-003-1002","6010.43207.1",2012,6010,"6010.43207.1.2012","Blaine","Metro","Freon 113","76-13-1",43207,50,"100%",0.9963,0.7739,0.1078,0.8045,45.1407,-93.222,"Blaine(6010)",0.7739,0.7986,"Ncore","Anoka",4.9815
"27-003-1002","6010.43207.1",2013,6010,"6010.43207.1.2013","Blaine","Metro","Freon 113","76-13-1",43207,50,"96%",1.0653,0.8001,0.1294,0.8362,45.1407,-93.222,"Blaine(6010)",0.8012,0.8317,"Ncore","Anoka",5.3265
"27-003-1002","6010.43218.1",2012,6010,"6010.43218.1.2012","Blaine","Metro","1,3-Butadiene","106-99-0",43218,6,"12%",0.3827,0.1761,0.0535,0.1912,45.1407,-93.222,"Blaine(6010)",0.1863,0.2317,"Ncore","Anoka",1.9135
"27-003-1002","6010.43218.1",2013,6010,"6010.43218.1.2013","Blaine","Metro","1,3-Butadiene","106-99-0",43218,10,"20%",0.2522,0.1255,0.0377,0.1361,45.1407,-93.222,"Blaine(6010)",0.1291,0.1484,"Ncore","Anoka",1.261
"27-003-1002","6010.43231.1",2012,6010,"6010.43231.1.2012","Blaine","Metro","N-Hexane","110-54-3",43231,47,"94%",1.0997,0.4084,0.2548,0.4808,45.1407,-93.222,"Blaine(6010)",0.4088,0.4705,"Ncore","Anoka",5.4985
"27-003-1002","6010.43231.1",2013,6010,"6010.43231.1.2013","Blaine","Metro","N-Hexane","110-54-3",43231,42,"82%",0.8283,0.369,0.2191,0.4307,45.1407,-93.222,"Blaine(6010)",0.369,0.4197,"Ncore","Anoka",4.1415
"27-003-1002","6010.43232.1",2012,6010,"6010.43232.1.2012","Blaine","Metro","N-Heptane","142-82-5",43232,30,"60%",0.7131,0.2418,0.1592,0.287,45.1407,-93.222,"Blaine(6010)",0.2417,0.28,"Ncore","Anoka",3.5655
"27-003-1002","6010.43232.1",2013,6010,"6010.43232.1.2013","Blaine","Metro","N-Heptane","142-82-5",43232,39,"75%",0.6147,0.2015,0.1331,0.2386,45.1407,-93.222,"Blaine(6010)",0.2026,0.2344,"Ncore","Anoka",3.0735
"27-003-1002","6010.43447.1",2012,6010,"6010.43447.1.2012","Blaine","Metro","Vinyl Acetate","108-05-4",43447,31,"63%",2.1408,0.8079,0.6168,0.9851,45.1407,-93.222,"Blaine(6010)",0.8136,0.976,"Ncore","Anoka",10.704
"27-003-1002","6010.43447.1",2013,6010,"6010.43447.1.2013","Blaine","Metro","Vinyl Acetate","108-05-4",43447,18,"36%",1.7042,0.5559,0.3552,0.6569,45.1407,-93.222,"Blaine(6010)",0.5696,0.6604,"Ncore","Anoka",8.521
"27-003-1002","6010.43502.1",2012,6010,"6010.43502.1.2012","Blaine","Metro","Formaldehyde","50-00-0",43502,49,"100%",4.5437,2.056,1.027,2.351,45.1407,-93.222,"Blaine(6010)",2.064,2.317,"Ncore","Anoka",22.7185
"27-003-1002","6010.43502.1",2013,6010,"6010.43502.1.2013","Blaine","Metro","Formaldehyde","50-00-0",43502,54,"100%",4.5489,1.846,1.134,2.156,45.1407,-93.222,"Blaine(6010)",1.842,2.093,"Ncore","Anoka",22.7445
"27-003-1002","6010.43503.1",2012,6010,"6010.43503.1.2012","Blaine","Metro","Acetaldehyde","75-07-0",43503,50,"100%",1.9916,1.167,0.3605,1.27,45.1407,-93.222,"Blaine(6010)",1.166,1.254,"Ncore","Anoka",9.958
"27-003-1002","6010.43503.1",2013,6010,"6010.43503.1.2013","Blaine","Metro","Acetaldehyde","75-07-0",43503,54,"100%",1.7421,0.9496,0.3785,1.053,45.1407,-93.222,"Blaine(6010)",0.9497,1.034,"Ncore","Anoka",8.7105
"27-003-1002","6010.43504.1",2012,6010,"6010.43504.1.2012","Blaine","Metro","Propionaldehyde","123-38-6",43504,37,"74%",0.3289,0.2111,0.04679,0.2244,45.1407,-93.222,"Blaine(6010)",0.211,0.222,"Ncore","Anoka",1.6445
"27-003-1002","6010.43504.1",2013,6010,"6010.43504.1.2013","Blaine","Metro","Propionaldehyde","123-38-6",43504,54,"100%",0.3539,0.189,0.08247,0.2115,45.1407,-93.222,"Blaine(6010)",0.1893,0.2085,"Ncore","Anoka",1.7695
"27-003-1002","6010.43510.1",2012,6010,"6010.43510.1.2012","Blaine","Metro","Butyraldehyde","123-72-8",43510,48,"100%",2.9119,0.8869,1.017,1.182,45.1407,-93.222,"Blaine(6010)",0.8945,1.165,"Ncore","Anoka",14.5595
"27-003-1002","6010.43510.1",2013,6010,"6010.43510.1.2013","Blaine","Metro","Butyraldehyde","123-72-8",43510,53,"98%",0.4382,0.134,0.1069,0.1632,45.1407,-93.222,"Blaine(6010)",0.134,0.1592,"Ncore","Anoka",2.191
"27-003-1002","6010.43552.1",2012,6010,"6010.43552.1.2012","Blaine","Metro","Methyl Ethyl Ketone","78-93-3",43552,40,"95%",3.84,1.286,1.095,1.627,45.1407,-93.222,"Blaine(6010)",1.296,1.587,"Ncore","Anoka",19.2
"27-003-1002","6010.43552.1",2013,6010,"6010.43552.1.2013","Blaine","Metro","Methyl Ethyl Ketone","78-93-3",43552,16,"33%",3.9049,0.9866,1.643,1.464,45.1407,-93.222,"Blaine(6010)",1.018,1.441,"Ncore","Anoka",19.5245
"27-003-1002","6010.43801.1",2012,6010,"6010.43801.1.2012","Blaine","Metro","Chloromethane","74-87-3",43801,49,"100%",1.4908,1.141,0.2591,1.215,45.1407,-93.222,"Blaine(6010)",1.142,1.206,"Ncore","Anoka",7.454
"27-003-1002","6010.43801.1",2013,6010,"6010.43801.1.2013","Blaine","Metro","Chloromethane","74-87-3",43801,46,"90%",1.272,0.9333,0.2917,1.015,45.1407,-93.222,"Blaine(6010)",0.9504,1.026,"Ncore","Anoka",6.36
"27-003-1002","6010.43802.1",2012,6010,"6010.43802.1.2012","Blaine","Metro","Dichloromethane","75-09-2",43802,50,"100%",16.66,3.612,4.713,4.951,45.1407,-93.222,"Blaine(6010)",3.626,4.745,"Ncore","Anoka",83.3
"27-003-1002","6010.43802.1",2013,6010,"6010.43802.1.2013","Blaine","Metro","Dichloromethane","75-09-2",43802,49,"94%",17.965,3.841,5.434,5.354,45.1407,-93.222,"Blaine(6010)",3.847,5.166,"Ncore","Anoka",89.825
"27-003-1002","6010.43804.1",2012,6010,"6010.43804.1.2012","Blaine","Metro","Carbon Tetrachloride","56-23-5",43804,47,"94%",0.7927,0.5337,0.1458,0.5752,45.1407,-93.222,"Blaine(6010)",0.5349,0.5688,"Ncore","Anoka",3.9635
"27-003-1002","6010.43804.1",2013,6010,"6010.43804.1.2013","Blaine","Metro","Carbon Tetrachloride","56-23-5",43804,52,"100%",0.7864,0.588,0.1016,0.6163,45.1407,-93.222,"Blaine(6010)",0.5883,0.6117,"Ncore","Anoka",3.932
"27-003-1002","6010.43811.1",2012,6010,"6010.43811.1.2012","Blaine","Metro","Trichlorofluoromethane","75-69-4",43811,50,"100%",1.7249,1.34,0.187,1.393,45.1407,-93.222,"Blaine(6010)",1.339,1.384,"Ncore","Anoka",8.6245
"27-003-1002","6010.43811.1",2013,6010,"6010.43811.1.2013","Blaine","Metro","Trichlorofluoromethane","75-69-4",43811,52,"100%",1.6237,1.329,0.1596,1.373,45.1407,-93.222,"Blaine(6010)",1.329,1.366,"Ncore","Anoka",8.1185
"27-003-1002","6010.43823.1",2012,6010,"6010.43823.1.2012","Blaine","Metro","Dichlorodifluoromethane","75-71-8",43823,48,"96%",3.1155,2.418,0.4517,2.546,45.1407,-93.222,"Blaine(6010)",2.427,2.536,"Ncore","Anoka",15.5775
"27-003-1002","6010.43823.1",2013,6010,"6010.43823.1.2013","Blaine","Metro","Dichlorodifluoromethane","75-71-8",43823,52,"100%",3.0957,2.533,0.3005,2.617,45.1407,-93.222,"Blaine(6010)",2.535,2.604,"Ncore","Anoka",15.4785
"27-003-1002","6010.45109.1",2012,6010,"6010.45109.1.2012","Blaine","Metro","M/P Xylene","0",45109,15,"30%",1.1203,0.6668,0.1858,0.7196,45.1407,-93.222,"Blaine(6010)",0.6707,0.7205,"Ncore","Anoka",5.6015
"27-003-1002","6010.45109.1",2013,6010,"6010.45109.1.2013","Blaine","Metro","M/P Xylene","108-38-3",45109,16,"31%",1.5111,0.5778,0.3842,0.6859,45.1407,-93.222,"Blaine(6010)",0.5851,0.6801,"Ncore","Anoka",7.5555
"27-003-1002","6010.45201.1",2012,6010,"6010.45201.1.2012","Blaine","Metro","Benzene","71-43-2",45201,50,"100%",0.9776,0.4865,0.1953,0.542,45.1407,-93.222,"Blaine(6010)",0.4864,0.5363,"Ncore","Anoka",4.888
"27-003-1002","6010.45201.1",2013,6010,"6010.45201.1.2013","Blaine","Metro","Benzene","71-43-2",45201,52,"100%",1.0542,0.4586,0.2182,0.5194,45.1407,-93.222,"Blaine(6010)",0.4599,0.5104,"Ncore","Anoka",5.271
"27-003-1002","6010.45202.1",2012,6010,"6010.45202.1.2012","Blaine","Metro","Toluene","108-88-3",45202,50,"100%",2.751,1.119,0.6144,1.294,45.1407,-93.222,"Blaine(6010)",1.12,1.263,"Ncore","Anoka",13.755
"27-003-1002","6010.45202.1",2013,6010,"6010.45202.1.2013","Blaine","Metro","Toluene","108-88-3",45202,52,"100%",2.4081,0.9283,0.6243,1.102,45.1407,-93.222,"Blaine(6010)",0.9263,1.067,"Ncore","Anoka",12.0405
"27-003-1002","6010.45204.1",2013,6010,"6010.45204.1.2013","Blaine","Metro","O-Xylene","95-47-6",45204,9,"18%",0.6036,0.3302,0.1245,0.3652,45.1407,-93.222,"Blaine(6010)",0.3304,0.3626,"Ncore","Anoka",3.018
"27-003-1002","6010.45501.1",2012,6010,"6010.45501.1.2012","Blaine","Metro","Benzaldehyde","100-52-7",45501,48,"96%",0.2608,0.1212,0.05865,0.1379,45.1407,-93.222,"Blaine(6010)",0.1213,0.1352,"Ncore","Anoka",1.304
"27-003-1002","6010.45501.1",2013,6010,"6010.45501.1.2013","Blaine","Metro","Benzaldehyde","100-52-7",45501,45,"83%",0.1286,0.05365,0.02956,0.06172,45.1407,-93.222,"Blaine(6010)",0.05364,0.06045,"Ncore","Anoka",0.643
"27-003-6020","6020.12102.1",2010,6020,"6020.12102.1.2010","Anoka","Metro","Antimony","7440-36-0",12102,14,"25%",0.0049267,0.002854,0.001549,0.003265,45.1981,-93.3709,"Anoka(6020)",0.002875,0.003283,"Federal Cartridge","Anoka",0.0246335
"27-003-6020","6020.12102.1",2013,6020,"6020.12102.1.2013","Anoka","Metro","Antimony","7440-36-0",12102,5,"17%",0.0029802,0.00245,0.0003246,0.002571,45.1981,-93.3709,"Anoka(6020)",0.00253,0.002762,"Federal Cartridge","Anoka",0.014901
"27-003-6020","6020.12103.1",2010,6020,"6020.12103.1.2010","Anoka","Metro","Arsenic","7440-38-2",12103,8,"14%",0.013382,0.003558,0.002378,0.004189,45.1981,-93.3709,"Anoka(6020)",0.003641,0.004254,"Federal Cartridge","Anoka",0.06691
"27-003-6020","6020.12103.1",2013,6020,"6020.12103.1.2013","Anoka","Metro","Arsenic","7440-38-2",12103,5,"17%",0.002233,0.001677,0.0001965,0.001751,45.1981,-93.3709,"Anoka(6020)",0.00172,0.001906,"Federal Cartridge","Anoka",0.011165
"27-003-6020","6020.12107.1",2010,6020,"6020.12107.1.2010","Anoka","Metro","Barium","7440-39-3",12107,47,"82%",0.030315,0.01131,0.007294,0.01324,45.1981,-93.3709,"Anoka(6020)",0.01132,0.01292,"Federal Cartridge","Anoka",0.151575
"27-003-6020","6020.12107.1",2011,6020,"6020.12107.1.2011","Anoka","Metro","Barium","7440-39-3",12107,25,"48%",0.04009,0.01539,0.009465,0.01802,45.1981,-93.3709,"Anoka(6020)",0.01541,0.01778,"Federal Cartridge","Anoka",0.20045
"27-003-6020","6020.12107.1",2012,6020,"6020.12107.1.2012","Anoka","Metro","Barium","7440-39-3",12107,35,"57%",0.055328,0.02574,0.01484,0.02955,45.1981,-93.3709,"Anoka(6020)",0.02608,0.0293,"Federal Cartridge","Anoka",0.27664
"27-003-6020","6020.12107.1",2013,6020,"6020.12107.1.2013","Anoka","Metro","Barium","7440-39-3",12107,5,"17%",0.011872,0.009301,0.0008522,0.009619,45.1981,-93.3709,"Anoka(6020)",0.009552,0.01078,"Federal Cartridge","Anoka",0.05936
"27-003-6020","6020.12112.1",2010,6020,"6020.12112.1.2010","Anoka","Metro","Chromium","7440-47-3",12112,7,"12%",0.0048301,0.003243,0.000394,0.003348,45.1981,-93.3709,"Anoka(6020)",0.003391,0.003697,"Federal Cartridge","Anoka",0.0241505
"27-003-6020","6020.12112.1",2012,6020,"6020.12112.1.2012","Anoka","Metro","Chromium","7440-47-3",12112,9,"15%",0.0053079,0.002366,0.0007109,0.002548,45.1981,-93.3709,"Anoka(6020)",0.002455,0.002926,"Federal Cartridge","Anoka",0.0265395
"27-003-6020","6020.12112.1",2013,6020,"6020.12112.1.2013","Anoka","Metro","Chromium","7440-47-3",12112,17,"57%",0.0020242,0.001345,0.0003733,0.001484,45.1981,-93.3709,"Anoka(6020)",0.001349,0.001463,"Federal Cartridge","Anoka",0.010121
"27-003-6020","6020.12126.1",2010,6020,"6020.12126.1.2010","Anoka","Metro","Iron","7439-89-6",12126,57,"100%",1.4134,0.4535,0.3583,0.5486,45.1981,-93.3709,"Anoka(6020)",0.4535,0.5346,"Federal Cartridge","Anoka",7.067
"27-003-6020","6020.12126.1",2011,6020,"6020.12126.1.2011","Anoka","Metro","Iron","7439-89-6",12126,53,"100%",1.0155,0.4316,0.2629,0.5041,45.1981,-93.3709,"Anoka(6020)",0.4313,0.4907,"Federal Cartridge","Anoka",5.0775
"27-003-6020","6020.12126.1",2012,6020,"6020.12126.1.2012","Anoka","Metro","Iron","7439-89-6",12126,61,"100%",1.0359,0.4856,0.3917,0.5859,45.1981,-93.3709,"Anoka(6020)",0.4868,0.5776,"Federal Cartridge","Anoka",5.1795
"27-003-6020","6020.12126.1",2013,6020,"6020.12126.1.2013","Anoka","Metro","Iron","7439-89-6",12126,29,"97%",0.6873,0.3213,0.2036,0.3973,45.1981,-93.3709,"Anoka(6020)",0.3204,0.383,"Federal Cartridge","Anoka",3.4365
"27-003-6020","6020.12132.1",2010,6020,"6020.12132.1.2010","Anoka","Metro","Manganese","7439-96-5",12132,53,"93%",0.060224,0.01659,0.01606,0.02085,45.1981,-93.3709,"Anoka(6020)",0.01659,0.02024,"Federal Cartridge","Anoka",0.30112
"27-003-6020","6020.12132.1",2011,6020,"6020.12132.1.2011","Anoka","Metro","Manganese","7439-96-5",12132,41,"79%",0.053183,0.01766,0.01374,0.02149,45.1981,-93.3709,"Anoka(6020)",0.01772,0.02085,"Federal Cartridge","Anoka",0.265915
"27-003-6020","6020.12132.1",2012,6020,"6020.12132.1.2012","Anoka","Metro","Manganese","7439-96-5",12132,61,"100%",0.057372,0.01751,0.01452,0.02123,45.1981,-93.3709,"Anoka(6020)",0.01751,0.02071,"Federal Cartridge","Anoka",0.28686
"27-003-6020","6020.12132.1",2013,6020,"6020.12132.1.2013","Anoka","Metro","Manganese","7439-96-5",12132,29,"97%",0.026651,0.009935,0.007774,0.01284,45.1981,-93.3709,"Anoka(6020)",0.009932,0.01225,"Federal Cartridge","Anoka",0.133255
"27-003-6020","6020.12136.1",2010,6020,"6020.12136.1.2010","Anoka","Metro","Nickel","7440-02-0",12136,9,"16%",0.0026116,0.001852,0.000282,0.001927,45.1981,-93.3709,"Anoka(6020)",0.001873,0.001955,"Federal Cartridge","Anoka",0.013058
"27-003-6020","6020.12136.1",2012,6020,"6020.12136.1.2012","Anoka","Metro","Nickel","7440-02-0",12136,10,"16%",0.0041093,0.002549,0.002827,0.003273,45.1981,-93.3709,"Anoka(6020)",0.00259,0.003246,"Federal Cartridge","Anoka",0.0205465
"27-003-6020","6020.12136.1",2013,6020,"6020.12136.1.2013","Anoka","Metro","Nickel","7440-02-0",12136,12,"40%",0.001697,0.001034,0.0003063,0.001149,45.1981,-93.3709,"Anoka(6020)",0.001051,0.001164,"Federal Cartridge","Anoka",0.008485
"27-003-6020","6020.12167.1",2010,6020,"6020.12167.1.2010","Anoka","Metro","Zinc","7440-66-6",12167,27,"47%",0.039435,0.01458,0.008532,0.01685,45.1981,-93.3709,"Anoka(6020)",0.01476,0.01668,"Federal Cartridge","Anoka",0.197175
"27-003-6020","6020.12167.1",2011,6020,"6020.12167.1.2011","Anoka","Metro","Zinc","7440-66-6",12167,35,"67%",0.04643,0.01612,0.01124,0.01925,45.1981,-93.3709,"Anoka(6020)",0.01614,0.01875,"Federal Cartridge","Anoka",0.23215
"27-003-6020","6020.12167.1",2012,6020,"6020.12167.1.2012","Anoka","Metro","Zinc","7440-66-6",12167,34,"56%",0.051762,0.03054,0.00979,0.03305,45.1981,-93.3709,"Anoka(6020)",0.03067,0.03281,"Federal Cartridge","Anoka",0.25881
"27-003-6020","6020.12167.1",2013,6020,"6020.12167.1.2013","Anoka","Metro","Zinc","7440-66-6",12167,8,"27%",0.026408,0.01203,0.006061,0.0143,45.1981,-93.3709,"Anoka(6020)",0.01274,0.01627,"Federal Cartridge","Anoka",0.13204
"27-007-2303","2303.12126.1",2011,2303,"2303.12126.1.2011","Red Lake","Greater MN","Iron","7439-89-6",12126,41,"75%",0.60669,0.1781,0.1368,0.2151,47.8772,-95.0122,"Red Lake(2303)",0.1787,0.2088,"Red Lake","Beltrami",3.03345
"27-007-2303","2303.12132.1",2011,2303,"2303.12132.1.2011","Red Lake","Greater MN","Manganese","7439-96-5",12132,30,"55%",0.036027,0.01037,0.007867,0.0125,47.8772,-95.0122,"Red Lake(2303)",0.0105,0.01233,"Red Lake","Beltrami",0.180135
"27-007-2303","2303.42153.1",2011,2303,"2303.42153.1.2011","Red Lake","Greater MN","Carbon Disulfide","75-15-0",42153,12,"26%",0.1682,0.06543,0.0326,0.07512,47.8772,-95.0122,"Red Lake(2303)",0.06931,0.08182,"Red Lake","Beltrami",0.841
"27-007-2303","2303.43207.1",2011,2303,"2303.43207.1.2011","Red Lake","Greater MN","Freon 113","76-13-1",43207,46,"100%",0.7817,0.544,0.08888,0.5704,47.8772,-95.0122,"Red Lake(2303)",0.544,0.5648,"Red Lake","Beltrami",3.9085
"27-007-2303","2303.43208.1",2011,2303,"2303.43208.1.2011","Red Lake","Greater MN","Freon 114","76-14-2",43208,38,"83%",0.1608,0.1155,0.01437,0.1198,47.8772,-95.0122,"Red Lake(2303)",0.1155,0.119,"Red Lake","Beltrami",0.804
"27-007-2303","2303.43447.1",2011,2303,"2303.43447.1.2011","Red Lake","Greater MN","Vinyl Acetate","108-05-4",43447,33,"72%",1.6514,0.5961,0.4997,0.7445,47.8772,-95.0122,"Red Lake(2303)",0.5989,0.7202,"Red Lake","Beltrami",8.257
"27-007-2303","2303.43502.1",2011,2303,"2303.43502.1.2011","Red Lake","Greater MN","Formaldehyde","50-00-0",43502,52,"100%",3.4535,1.416,0.7116,1.614,47.8772,-95.0122,"Red Lake(2303)",1.416,1.579,"Red Lake","Beltrami",17.2675
"27-007-2303","2303.43503.1",2011,2303,"2303.43503.1.2011","Red Lake","Greater MN","Acetaldehyde","75-07-0",43503,53,"100%",1.3898,0.8129,0.3162,0.9,47.8772,-95.0122,"Red Lake(2303)",0.8133,0.8854,"Red Lake","Beltrami",6.949
"27-007-2303","2303.43504.1",2011,2303,"2303.43504.1.2011","Red Lake","Greater MN","Propionaldehyde","123-38-6",43504,46,"87%",0.2908,0.1334,0.05494,0.1485,47.8772,-95.0122,"Red Lake(2303)",0.1335,0.146,"Red Lake","Beltrami",1.454
"27-007-2303","2303.43510.1",2011,2303,"2303.43510.1.2011","Red Lake","Greater MN","Butyraldehyde","123-72-8",43510,53,"100%",0.6019,0.33,0.1258,0.3647,47.8772,-95.0122,"Red Lake(2303)",0.3305,0.3585,"Red Lake","Beltrami",3.0095
"27-007-2303","2303.43559.1",2011,2303,"2303.43559.1.2011","Red Lake","Greater MN","Methyl Butyl Ketone","591-78-6",43559,7,"15%",0.3359,0.1524,0.06911,0.1729,47.8772,-95.0122,"Red Lake(2303)",0.1614,0.183,"Red Lake","Beltrami",1.6795
"27-007-2303","2303.43802.1",2011,2303,"2303.43802.1.2011","Red Lake","Greater MN","Dichloromethane","75-09-2",43802,44,"96%",0.3844,0.2293,0.1009,0.2593,47.8772,-95.0122,"Red Lake(2303)",0.2295,0.2562,"Red Lake","Beltrami",1.922
"27-007-2303","2303.43804.1",2011,2303,"2303.43804.1.2011","Red Lake","Greater MN","Carbon Tetrachloride","56-23-5",43804,46,"100%",0.8367,0.5029,0.0968,0.5316,47.8772,-95.0122,"Red Lake(2303)",0.5027,0.5274,"Red Lake","Beltrami",4.1835
"27-007-2303","2303.43811.1",2011,2303,"2303.43811.1.2011","Red Lake","Greater MN","Trichlorofluoromethane","75-69-4",43811,46,"100%",1.6518,1.276,0.1586,1.323,47.8772,-95.0122,"Red Lake(2303)",1.275,1.313,"Red Lake","Beltrami",8.259
"27-007-2303","2303.45201.1",2011,2303,"2303.45201.1.2011","Red Lake","Greater MN","Benzene","71-43-2",45201,46,"100%",0.6773,0.356,0.1587,0.4031,47.8772,-95.0122,"Red Lake(2303)",0.3566,0.395,"Red Lake","Beltrami",3.3865
"27-007-2303","2303.45202.1",2011,2303,"2303.45202.1.2011","Red Lake","Greater MN","Toluene","108-88-3",45202,32,"70%",1.2135,0.4626,0.8096,0.703,47.8772,-95.0122,"Red Lake(2303)",0.4637,0.6848,"Red Lake","Beltrami",6.0675
"27-007-2303","2303.45501.1",2011,2303,"2303.45501.1.2011","Red Lake","Greater MN","Benzaldehyde","100-52-7",45501,53,"100%",0.2625,0.107,0.06222,0.1241,47.8772,-95.0122,"Red Lake(2303)",0.1066,0.1208,"Red Lake","Beltrami",1.3125
"27-017-7416","7416.12107.1",2010,7416,"7416.12107.1.2010","Cloquet","Greater MN","Barium","7440-39-3",12107,6,"10%",0.010231,0.005112,0.001339,0.005461,46.703,-92.5233,"Cloquet(7416)",0.005201,0.005613,"Cloquet","Carlton",0.051155
"27-017-7416","7416.12126.1",2010,7416,"7416.12126.1.2010","Cloquet","Greater MN","Iron","7439-89-6",12126,58,"98%",0.66754,0.1782,0.1528,0.218,46.703,-92.5233,"Cloquet(7416)",0.1778,0.2106,"Cloquet","Carlton",3.3377
"27-017-7416","7416.12132.1",2010,7416,"7416.12132.1.2010","Cloquet","Greater MN","Manganese","7439-96-5",12132,33,"56%",0.022196,0.006115,0.004739,0.00735,46.703,-92.5233,"Cloquet(7416)",0.006155,0.007267,"Cloquet","Carlton",0.11098
"27-017-7416","7416.12167.1",2010,7416,"7416.12167.1.2010","Cloquet","Greater MN","Zinc","7440-66-6",12167,10,"17%",0.019642,0.01086,0.00414,0.01194,46.703,-92.5233,"Cloquet(7416)",0.01113,0.01226,"Cloquet","Carlton",0.09821
"27-017-7416","7416.43205.1",2010,7416,"7416.43205.1.2010","Cloquet","Greater MN","Propylene","115-07-1",43205,54,"100%",1.4009,0.5175,0.4001,0.6267,46.703,-92.5233,"Cloquet(7416)",0.5194,0.6136,"Cloquet","Carlton",7.0045
"27-017-7416","7416.43207.1",2010,7416,"7416.43207.1.2010","Cloquet","Greater MN","Freon 113","76-13-1",43207,58,"100%",0.7204,0.5921,0.06836,0.6101,46.703,-92.5233,"Cloquet(7416)",0.5918,0.6062,"Cloquet","Carlton",3.602
"27-017-7416","7416.43218.1",2010,7416,"7416.43218.1.2010","Cloquet","Greater MN","1,3-Butadiene","106-99-0",43218,10,"18%",0.2013,0.09766,0.04067,0.1084,46.703,-92.5233,"Cloquet(7416)",0.09875,0.1088,"Cloquet","Carlton",1.0065
